	Gene	BaseMean	Log2FoldChange	lfcMLE	lfcSE	stat	p-value	padj	GO_molecular_function	GO_biological_process	category
10366	Tl	4657.68170311261	0.0679938111759258	0.0695574208301286	0.175332611777133	0.387798998068616	0.698164787040454	0.866729122138579			
10367	SkpC	619.879146361581	0.212904355895596	0.311032985040394	0.549636634318487	0.387354740572529	0.698493605257412	0.866886470555728			
10368	Caf1	5421.13457068964	0.0562373324912395	0.057111090583472	0.145173618590448	0.387379835518818	0.698475029666131	0.866886470555728			
10369	CG4630	260.700642622819	-0.0686549860090003	-0.0702682976134004	0.177164297438132	-0.387521566149496	0.698370122281175	0.866886470555728			
10370	fd68A	4198.92384647338	-0.0410861372367481	-0.0414239929471374	0.106399256811829	-0.386150603564932	0.699385134460826	0.867097471239299			
10371	CG30377	914.304807218767	0.136028477233919	0.150805805504344	0.351634239072362	0.386846507304785	0.698869844687296	0.867097471239299			
10372	phtf	4328.3805624083	-0.0901002294564653	-0.0939090592299064	0.233345234635836	-0.386124146040855	0.69940472796699	0.867097471239299			
10373	Dscam4	1235.10781386966	-0.0722550360151747	-0.0741554696079748	0.186941159188683	-0.386512185592293	0.699117379672245	0.867097471239299			
10374	CG2781	4841.4569399164	-0.138506413764995	-0.154312333138522	0.358657470682507	-0.386180200014864	0.69936321661445	0.867097471239299			
10375	Krn	3058.2466224159	0.0350328001989257	0.0352411121155178	0.0906583588855236	0.386426586909238	0.699180762898226	0.867097471239299			
10376	CG42580	1263.34815660426	-0.133944757327358	-0.14794713367456	0.346254298532299	-0.386839262054284	0.698875208800606	0.867097471239299			
10377	CG17669	1378.14399095852	-0.181215206569484	-0.225269908838505	0.469152341021793	-0.386260902321844	0.69930345326115	0.867097471239299			
10378	cN-IIIB	908.577158854678	0.101211634187032	0.106733689666474	0.261968684698352	0.386350125411262	0.699237382088921	0.867097471239299			
10379	CG13096	2813.84927306753	0.0459754584861167	0.0464489498013454	0.11880906038972	0.38696929624144	0.698778938623819	0.867097471239299			
10380	CG13933	1346.6361443231	-0.0223126290834816	-0.0223660469231265	0.0577388825948036	-0.386440264874292	0.69917063463962	0.867097471239299			
10381	ham	502.686949304585	0.05598990387325	0.0568610725382618	0.145296784357749	0.385348541061941	0.699979202464436	0.867726096678607			
10382	brv2	223.5270533779	-0.168981852301427	-0.202334995601337	0.438898533078614	-0.385013481626651	0.700227427161495	0.867783070167059			
10383	Gr28a	17.7100633149372	-0.227190705661066	-0.423751060071391	0.589815395594182	-0.385189514139747	0.700097011626486	0.867783070167059			
10384	CG43071	12570.4839821397	-0.124724653072975	-0.135821713773182	0.32400406079048	-0.384947808273393	0.700276084218749	0.867783070167059			
10385	CG15144	980.937957779778	-0.166071161008562	-0.197234983005925	0.431440564644281	-0.384922454256212	0.700294869211739	0.867783070167059			
10386	htl	1420.95463892796	0.0710787576270699	0.0729025853407126	0.184709399542111	0.384813971586027	0.700375246955157	0.867799117003261			
10387	CG4552	2758.35264413516	0.0531491674635367	0.0538956559083096	0.138229466385318	0.384499548854382	0.700608230211982	0.867887654841465			
10388	CG34190	60.0908624483554	0.195322611885389	0.258403117251735	0.508064496243033	0.384444520980574	0.700649008065487	0.867887654841465			
10389	bur	4845.83211445983	-0.0397585343180847	-0.0400670511571366	0.103401454630948	-0.384506528075331	0.700603058392007	0.867887654841465			
10390	CG10050	419.353805319264	0.0430559784617925	0.0434500440872538	0.112135226510422	0.383964787887513	0.701004545990408	0.868244491088109			
10391	slmb	5959.26813903753	0.0209019002576538	0.0209464300434299	0.0544674147355193	0.383750548087299	0.701163343718263	0.868274053079384			
10392	GstT2	2352.49392444183	-0.036249086757206	-0.0364831750376867	0.0944561728045351	-0.383766202683427	0.701151739856444	0.868274053079384			
10393	Est-P	46.6875379627549	0.185225631914426	0.888333100676447	0.483257250480666	0.383285779427404	0.701507882040662	0.868617129292218			
10394	bab1	352.452342669643	-0.100491333049341	-0.105998787472013	0.262553141229009	-0.382746641609168	0.701907627966124	0.868976900856798			
10395	mei-S332	1775.12874852281	-0.111262104435385	-0.118942653667048	0.290720353556303	-0.382711781525945	0.701933477957053	0.868976900856798			
10396	CG14657	2572.53433330383	0.0490481397909418	0.0496388408723537	0.128254194472265	0.382429128285146	0.702143088115438	0.869000313364			
10397	CG42666	4529.94633213895	0.0862754456180941	0.0896677120349375	0.225661684378471	0.382322084742557	0.702222475445657	0.869000313364			
10398	jigr1	4568.44214049367	0.0881935603303927	0.0918288694455335	0.230631054735083	0.38240106230142	0.702163902541235	0.869000313364			
10399	CG44303	1064.48858140091	0.120665047677413	0.130737498568105	0.31540039074746	0.382577356329369	0.702033162247736	0.869000313364			
10400	CG34340	376.010992685591	0.0590264433785186	0.0600688709874388	0.154489350811697	0.38207451237506	0.702406096437932	0.869143972806095			
10401	CG34133	2761.59587492503	-0.0619570487193433	-0.0631694688956956	0.162301040835373	-0.381741536594262	0.702653087347066	0.869366009820875			
10402	wapl	1242.56980996033	0.0605277233228979	0.061657809030573	0.158649349021686	0.381518888644315	0.702818258076075	0.86948678087466			
10403	CG5402	295.659296240521	0.209702833309089	0.306577907414134	0.549874951096388	0.381364586422723	0.702932734958693	0.869544819196307			
10404	CG31551	69.1974718516563	-0.176164972423303	-0.216961760329974	0.462180057648005	-0.381160912307189	0.703083851184414	0.869564593959582			
10405	CG2107	2530.39102681741	-0.0432974138964152	-0.0437040615474033	0.113575723818432	-0.381220673227957	0.703039510289567	0.869564593959582			
10406	CG17108	2106.23950374954	-0.114393288527327	-0.122908561136896	0.300378666763761	-0.380830269205816	0.703329197163383	0.869737012210141			
10407	CG44521	104.327857546097	-0.189764204676865	-0.246684838274157	0.49834228626033	-0.380790893947406	0.703358416711978	0.869737012210141			
10408	sti	1255.91262604578	-0.129172661118203	-0.142044035315837	0.339555875265579	-0.38041651029355	0.703636260804305	0.869785953837994			
10409	Hsp70Bc	74397.3612925379	-0.162175885768113	-0.191630052874363	0.426614351843917	-0.380146343101574	0.703836786552795	0.869785953837994			
10410	Tcp-1eta	13152.4247234237	-0.0632084884018446	-0.0645089254797826	0.166253158610034	-0.380194210626141	0.703801256417496	0.869785953837994			
10411	CG7218	2909.01549040541	-0.0845444240252745	-0.0877639099676242	0.222366688736149	-0.380202738574713	0.70379492653265	0.869785953837994			
10412	G6P	1712.94367543141	-0.128382829147479	-0.141002327947102	0.337667164831408	-0.380205250965338	0.703793061710198	0.869785953837994			
10413	CG12104	6355.70896267105	-0.0292252481529226	-0.0293494518588149	0.0767968315331263	-0.380552785440325	0.703535121345664	0.869785953837994			
10414	Larp7	1007.34030868452	0.0518537257850678	0.0525623900638219	0.136421218238167	0.380100151975922	0.703871072977678	0.869785953837994			
10415	CG18641	1824.47027906817	-0.14417445287723	-0.163179351444296	0.379439025103907	-0.379967381683392	0.703969628131224	0.869824223699006			
10416	CG15531	4539.99041641262	-0.0990850691415355	-0.104446681169246	0.261032080195443	-0.379589623878212	0.704250064275641	0.870087196623548			
10417	dnk	1715.84752518109	-0.0673162751211352	-0.0689047016542812	0.177518314891023	-0.379207492829459	0.704533787902204	0.870147146565261			
10418	arg	1615.9919578572	0.179399829518889	0.224212627578316	0.473001543112439	0.379279586147658	0.704480257102591	0.870147146565261			
10419	Bap170	1386.92523312287	0.049707982549602	0.0503336815896017	0.13105405178726	0.37929374843208	0.704469741481612	0.870147146565261			
10420	CG9705	11606.9357831656	-0.0809913040818771	-0.0838200117459234	0.213607177421502	-0.379160031322639	0.704569029864537	0.870147146565261			
10421	p47	7726.16964766313	-0.0359101415969062	-0.036143487159258	0.0947452412159916	-0.379017891938673	0.704674577521914	0.870193994694592			
10422	csul	1116.35753134674	0.0619983034963745	0.0632343219064117	0.163743499767055	0.378630624022172	0.704962177766704	0.870215157093562			
10423	Nrx-IV	10556.3156313903	-0.0399452837188555	-0.0402679058922248	0.105463169198368	-0.378760509687716	0.704865714908205	0.870215157093562			
10424	hdc	4080.53197535111	0.0843751301976547	0.0876036356062065	0.222840682561076	0.378634319496527	0.704959433164092	0.870215157093562			
10425	CG10486	153.478637059667	-0.165986797822974	-0.198598189441008	0.438216586997718	-0.37877798957856	0.704852733389594	0.870215157093562			
10426	Rat1	1647.78780948091	0.0511542882783027	0.0518425372406026	0.135377510045892	0.377864006074286	0.705531622466843	0.870333746875134			
10427	CG9917	6005.41279392386	-0.0561304251444765	-0.0570439329510817	0.148492619742958	-0.378001447086318	0.705429518978001	0.870333746875134			
10428	CG17912	5029.8759210866	0.0351692599608876	0.0353896463095733	0.0930430091340399	0.377989279239904	0.705438558129712	0.870333746875134			
10429	unc-13	5170.85053108429	-0.0436361885994867	-0.0440591710437516	0.115350214512286	-0.378293085834176	0.705212881177209	0.870333746875134			
10430	CG7637	9052.43608821902	0.0313952255070437	0.0315517021878575	0.0830808515399679	0.377887623021537	0.705514077306642	0.870333746875134			
10431	CG31441	612.969076309096	-0.0451213125002374	-0.045589916255698	0.119315872950711	-0.3781668891521	0.705306620835184	0.870333746875134			
10432	Tal	10921.8690574501	-0.0800504202769844	-0.0827903787902334	0.211603151423387	-0.378304480526451	0.705204417351188	0.870333746875134			
10433	LSm7	6713.52209463611	-0.0538192584370389	-0.0546251351890823	0.142618615812115	-0.377364891186014	0.705902454273624	0.870457467327924			
10434	CG15747	897.793940047997	0.0622326645302077	0.0634907708729648	0.16483946097674	0.377534991691033	0.705776065345297	0.870457467327924			
10435	Prosbeta4R1	2146.32705539883	-0.156394193144368	-0.182513062460529	0.414214858962752	-0.377567800286064	0.705751688672461	0.870457467327924			
10436	HP5	1718.01655622636	-0.0673169128791153	-0.0689212693718274	0.178371691400543	-0.377396841116182	0.705878714057726	0.870457467327924			
10437	Ccm3	6250.36856072237	0.0354094665937474	0.035635535982275	0.0938981939921475	0.377104873781796	0.706095669384957	0.870510119668935			
10438	CG4744	1563.23629421365	-0.154533672457556	-0.179566588722794	0.409709090733161	-0.377179017875886	0.706040572066906	0.870510119668935			
10439	prd	71.9527640391089	-0.131932570601523	-0.146080498462538	0.349921874461395	-0.377034361754593	0.706148069102073	0.870510119668935			
10440	CG13228	31.3228623583097	-0.22206051202741	-0.411203705560251	0.589482571873273	-0.376704117514009	0.706393502577646	0.870729276714329			
10441	CG7730	866.056936650826	-0.142630677928416	-0.161346321916039	0.37878164831739	-0.376551183411354	0.706507171675824	0.870785989223124			
10442	CG10301	22.8867086205621	0.20725904998502	0.304085539989165	0.550776309651275	0.376303494455392	0.706691281716052	0.870929502603235			
10443	arr	3278.67272540138	-0.0574271713613277	-0.0584173926545055	0.152704591707361	-0.37606708953048	0.706867020212885	0.871062672361149			
10444	Cyp6a14	471.408238939414	-0.0912112667599402	-0.0954119145755841	0.242644731474567	-0.375904583650523	0.70698783276124	0.871128138596186			
10445	Pcd	9091.09257994683	0.0997643756115946	0.105370596022784	0.265465798532425	0.375808771461793	0.707059066348181	0.871132508510539			
10446	CG31068	1401.26376975467	-0.140941269385669	-0.159000983304788	0.375328127212172	-0.375514807356803	0.707277636149917	0.871202401832317			
10447	Gr22f	173.14878085597	-0.17433554759358	-0.215292224065253	0.464269535726118	-0.375505033559696	0.707284903631632	0.871202401832317			
10448	CG42512	417.847384440694	0.158846896397714	0.187013258035689	0.423073487338796	0.375459349620057	0.707318873096028	0.871202401832317			
10449	CG15601	948.927865186909	0.0860105448846043	0.0895072986762792	0.229186992180979	0.375285456064127	0.707448181436739	0.871257677451654			
10450	CG13131	551.266728917329	-0.160418165134068	-0.189734496188169	0.42753445988205	-0.375216924451716	0.707499144292714	0.871257677451654			
10451	CG9593	487.423630223236	-0.104843016702376	-0.111467138394758	0.279650260996844	-0.374907630440435	0.707729164026723	0.871457552719473			
10452	CG34254	71.5154334588612	0.211114229657922	0.609351551523804	0.563387973189588	0.3747226417751	0.707866751517009	0.871543584810476			
10453	Cyp28d2	417.029064937123	-0.133994130934691	-0.149186452737855	0.357747730470358	-0.374549213096387	0.7079957497941	0.871557415558241			
10454	Pc	1086.42507235977	0.0573324252593331	0.0583268041356	0.153117404484952	0.374434411634555	0.708081145072025	0.871557415558241			
10455	CG13607	3530.40945043803	0.0790686815344174	0.0817635848856524	0.211165433937016	0.374439509631112	0.708077352840043	0.871557415558241			
10456	wds	2283.10871326607	0.0484266280935611	0.0490204900869206	0.129394126566853	0.374256771759581	0.708213290053165	0.871636706797766			
10457	Bet3	3174.80089858937	0.0347507419746253	0.0349681500796467	0.0929668657346109	0.373797069526115	0.708555299901322	0.871942888448755			
10458	Wnt10	88.2884608474068	-0.104465058539177	-0.111058749814254	0.27953924465746	-0.373704445925601	0.708624217240736	0.871942888448755			
10459	Bruce	2667.96622418243	0.0191680862317112	0.0192042900809861	0.0512996832908238	0.373649211887823	0.708665315708934	0.871942888448755			
10460	CG1024	930.063777910994	0.054316451021222	0.055165044031668	0.145571868574748	0.373124639760544	0.709055680894382	0.872127442597492			
10461	CG31681	18.8705918492953	-0.212108661802511	-0.588829064796728	0.568266288266397	-0.373255753829051	0.70895810398497	0.872127442597492			
10462	Arp53D	4558.65845207166	-0.150914652215125	-0.174514927270492	0.404506471171031	-0.373083406498375	0.709086368247098	0.872127442597492			
10463	CG12728	1382.67418370508	-0.0666672084887511	-0.0682606095395049	0.178597775297078	-0.373281292994034	0.708939097939568	0.872127442597492			
10464	Fcp1	828.102638408888	0.0446330126959384	0.04509944314826	0.119665562209965	0.372981264381022	0.709162388305839	0.872137595556249			
10465	Pat1	4299.01451373973	-0.0750960790594284	-0.0774102319157856	0.201446046678864	-0.372785072219079	0.709308413959223	0.872150500396981			
10466	CG15019	5631.59446985556	0.0433248344938166	0.0437512495989482	0.116194023059031	0.372866291683575	0.709247961087508	0.872150500396981			
10467	CG8924	1158.02898842244	0.0757478543425115	0.0781278591097839	0.203281966494647	0.372624565025084	0.709427887265679	0.872214072326069			
10468	CG32809	1293.25731324471	-0.0786086781170166	-0.0812925673560941	0.211365359827911	-0.371908992944814	0.709960609252114	0.872618951492189			
10469	CG32277	23.2634880134834	0.21345467989879	0.565748354780285	0.573662604628192	0.372090978524104	0.709825112983676	0.872618951492189			
10470	CG43322	814.679086455083	-0.125421038110941	-0.137709364340881	0.337216690768963	-0.371930101754278	0.709944892344736	0.872618951492189			
10471	CG34377	2107.08820923407	0.0962226513054387	0.101335919035799	0.25891153382559	0.371642969641735	0.710158691802547	0.872779064505231			
10472	Prp38	1498.90035147596	-0.0531640778100085	-0.0539689627574347	0.143385587016739	-0.370777000088594	0.710803633514657	0.873081298802682			
10473	CG12896	1827.8984027792	0.0771750272925063	0.0797257099042463	0.208150088913528	0.370766247063998	0.710811643267638	0.873081298802682			
10474	CG16854	823.442601143292	-0.105706509265647	-0.112671360128874	0.284871094688492	-0.371067866261536	0.710586984154856	0.873081298802682			
10475	CG1550	2037.93608934214	0.048785171240268	0.0494030638574734	0.13144481252513	0.371145656516045	0.71052904666357	0.873081298802682			
10476	DNApol-epsilon58	391.377843337764	-0.0854697420323634	-0.0889863998380227	0.230460821807618	-0.370864519886643	0.710738442629546	0.873081298802682			
10477	CG14117	1606.70768085905	-0.0548315050737842	-0.055715550342687	0.147822343087744	-0.370928399107011	0.710690862240857	0.873081298802682			
10478	Mst77Y-9	646.508396269086	0.19175946250418	0.258729877131047	0.518061067898348	0.370148375136744	0.711271939618239	0.873411096180895			
10479	srl	1049.15816520993	0.0578593027010856	0.0589058015385088	0.156256802655103	0.370283416260573	0.71117132897044	0.873411096180895			
10480	CrebB	2534.83467810967	0.0435696393305626	0.0440102983601192	0.11774771883963	0.370025336880655	0.711363612062787	0.873411096180895			
10481	CG31111	855.072069070743	-0.0606201172909526	-0.0618299936234842	0.163860131648176	-0.369950375855367	0.711419465521703	0.873411096180895			
10482	DNApol-eta	261.780223191666	0.0729395240021944	0.0750861230975422	0.197112759634057	0.370039586161789	0.711352995098834	0.873411096180895			
10483	CG9328	5318.55905179452	0.0613257207949942	0.0625812726296415	0.165839761811104	0.369789006721114	0.711539706917297	0.873475393745289			
10484	by	2035.93695944595	0.0867110431347327	0.0904226167978933	0.234659018562316	0.36951932922069	0.711740668416809	0.873638760374281			
10485	CG13900	6563.52888995862	0.0496121109622922	0.050269671847913	0.13438410563801	0.369181390364216	0.71199252599963	0.873864563190467			
10486	CG18605	474.005546749121	-0.152514964616267	-0.177889693943375	0.413661003363632	-0.36869553420823	0.712354677795353	0.874225679720244			
10487	AlkB	915.287252990518	0.0600690478209315	0.0612546514003586	0.162966118020742	0.36859838444017	0.712427099941968	0.874231195294921			
10488	CG17129	840.420638941367	-0.134943712953901	-0.151185484804332	0.366287532410423	-0.368409244141834	0.712568105622131	0.874320861793958			
10489	klu	1927.28998584893	-0.0651519284249667	-0.0666800200957435	0.177017025267002	-0.368054588685442	0.712832530724277	0.874406601047857			
10490	Ir85a	130.655007032351	0.127922846239724	0.14142984708144	0.347636288398252	0.36797897834295	0.712888908980148	0.874406601047857			
10491	Cys	71197.6804045414	-0.141458219777697	-0.160744831465637	0.384364434414971	-0.368031501127325	0.712849745613617	0.874406601047857			
10492	CG4406	3153.75212377235	-0.0626043584534384	-0.0639567903819507	0.170185322555712	-0.367859915962754	0.712977690085175	0.874406601047857			
10493	CG8397	8984.9664048351	-0.0491596003261521	-0.0498034457607885	0.133627475878471	-0.367885421789009	0.712958670858387	0.874406601047857			
10494	Lnk	2561.90451882073	-0.0330367685060591	-0.0332298211366539	0.0899089211393656	-0.367447057393221	0.713285575962376	0.874700844462675			
10495	yellow-f	9246.9736315376	0.0683008512885268	0.0700784153334367	0.185967554911688	0.367272943503297	0.713415433967625	0.874776737344068			
10496	CG10395	1937.49145866841	-0.0487627812705028	-0.0493945579670768	0.132923776962223	-0.366847695611006	0.713732628190464	0.8749160399068			
10497	ca	1302.76067944935	-0.0292706654299386	-0.0294050131438125	0.0797866220719689	-0.366861820563553	0.713722091533065	0.8749160399068			
10498	ics	7891.68775704277	-0.0527972321630366	-0.053602810712742	0.143921582242488	-0.366847218745001	0.713732983914646	0.8749160399068			
10499	CG4096	2131.17505797003	-0.124422439068357	-0.136794178276332	0.339260059747293	-0.366746498721472	0.713808118674745	0.874924808318474			
10500	CG10510	2408.67133327822	-0.157486578495958	-0.186684949844689	0.429658255669808	-0.366539165529235	0.713962793078436	0.874947738232668			
10501	CG33306	33.3538390823608	-0.188688740108273	-0.252940319977864	0.514752214927427	-0.366562269450119	0.713945556543221	0.874947738232668			
10502	CG6701	4335.90376183999	-0.0398129382139224	-0.0401548938403836	0.108701110940012	-0.366260637721483	0.714170598486423	0.875119070981649			
10503	Vap-33B	12009.2209997049	-0.0734113635691217	-0.0756514843519201	0.200517856884913	-0.366108857882199	0.714283848066549	0.875174516814213			
10504	BicD	4005.0178869595	0.0536360052285716	0.054486975264538	0.146652136804165	0.365736268133588	0.714561880264223	0.875431832365592			
10505	CG31600	838.508088371443	-0.16132310808119	-0.193704790617084	0.441356036244196	-0.365516940595171	0.714725563563754	0.875465689832066			
10506	CG17018	221.974158053077	0.0926294111185028	0.0973208712420869	0.253389047876735	0.365562015780429	0.714691923054569	0.875465689832066			
10507	CG32579	2384.64486188107	0.0823453501166343	0.0855810987429131	0.225596127178532	0.36501225063792	0.715102261569416	0.875765712078832			
10508	rau	1888.20297753545	0.0573900267835955	0.0584416458108522	0.157230173215919	0.365006446344009	0.715106594268566	0.875765712078832			
10509	CG17580	884.552138282908	-0.14698889029834	-0.169747345893036	0.403038187353727	-0.364702142155416	0.715333759384829	0.87596055977952			
10510	mus312	578.141668792572	-0.0555613971984786	-0.0565152559326167	0.152398881775229	-0.36457877217515	0.715425863085682	0.875989996947267			
10511	CG8738	888.942312620102	0.145090092096297	0.166907579045422	0.398703608178767	0.363904637730899	0.715929221356367	0.876016062122874			
10512	Ino80	772.121079819083	-0.0451307000819524	-0.0456376653240518	0.123999426928643	-0.36395894077739	0.715888670138906	0.876016062122874			
10513	CG17440	357.893490446734	-0.151763685239699	-0.177634913590666	0.417242864064137	-0.363729852109275	0.716059749303235	0.876016062122874			
10514	Obp73a	2476.09623441801	0.209828274972276	0.543253220061876	0.576202878723113	0.364156936246592	0.715740822289227	0.876016062122874			
10515	Mtr3	1463.4897195024	-0.0317239686846315	-0.031898262379549	0.0872095634077233	-0.363767085225678	0.716031943332724	0.876016062122874			
10516	RpL31	170493.696406249	0.0433390960031262	0.0437872898426314	0.119039720034553	0.364072563263308	0.715803824266973	0.876016062122874			
10517	CG16863	454.901921537668	0.0639524897173059	0.0654251588165036	0.175478534118794	0.364446227217809	0.715524821118968	0.876016062122874			
10518	CG15710	378.67276152973	-0.136952527816484	-0.154588638763339	0.376047917245737	-0.364189034258072	0.715716854956991	0.876016062122874			
10519	CG14367	312.389948906424	0.121716449071122	0.133394725450314	0.334315269679871	0.364076846348279	0.715800626006725	0.876016062122874			
10520	CG3698	1241.50711874122	-0.145074669671446	-0.166997782565752	0.399459822197423	-0.363177124731573	0.716472574524063	0.876266469870072			
10521	CG5644	90.1511954265065	0.121241755012904	0.132880025387475	0.334251065442106	0.362726607475553	0.716809121584469	0.876266469870072			
10522	CG3251	163.830971456695	0.130666523718432	0.145734158455306	0.360151829899835	0.362809551057322	0.716747156631756	0.876266469870072			
10523	PGRP-LE	2103.21668097459	-0.0205950960495919	-0.0206427321413528	0.056763214272956	-0.362824697533102	0.716735841302275	0.876266469870072			
10524	CG42300	879.33594319882	-0.155118123726973	-0.18340559179902	0.427220565620184	-0.363086743031184	0.716540087381747	0.876266469870072			
10525	E(bx)	4676.00546957892	0.0339844469666709	0.0342002286074483	0.0936497795976323	0.362888702063001	0.716688026750891	0.876266469870072			
10526	CG8117	167.393920490113	0.17688625511806	0.225756770468602	0.487113904975121	0.363131196443867	0.716506881523282	0.876266469870072			
10527	Mi-2	4804.47189852359	0.0439772359945266	0.0444485015528273	0.121137951665984	0.363034337214037	0.716579234224284	0.876266469870072			
10528	Idgf2	7752.83141949111	-0.102718986336147	-0.109401797053895	0.283282564334121	-0.362602571667609	0.716901788929196	0.876282284612641			
10529	Nipped-A	2427.61278539691	0.0490067894872212	0.0496647189619861	0.135229897565951	0.362396114833415	0.717056042392343	0.876282284612641			
10530	CG34177	1596.60838342086	-0.144829380111914	-0.166764354842923	0.399789600871247	-0.362264000354919	0.717154757294506	0.876282284612641			
10531	CG3609	6654.1326582102	0.0730980367893866	0.0753567265071451	0.201678437213559	0.362448449121919	0.717016939929231	0.876282284612641			
10532	CG17765	10731.3316549468	0.047144415810121	0.0477294943143057	0.130142005139027	0.362253645621626	0.717162494469693	0.876282284612641			
10533	trk	112.793344581347	0.115048728117931	0.12482040285681	0.31768053591611	0.362152272836482	0.717238242907351	0.876291644789976			
10534	CG11041	118.673726121755	0.161070308856142	0.194252893154997	0.445186151555947	0.361804400907785	0.71749820319404	0.876409452688316			
10535	CG13296	37.9432469521624	-0.137735082554317	-0.156012396538646	0.380557538992576	-0.361929717432307	0.717404551970353	0.876409452688316			
10536	CG34238	1453.85029850493	-0.129278576825602	-0.143898367972981	0.357370074754238	-0.361749866478067	0.717538959050255	0.876409452688316			
10537	CHORD	2691.63936931681	0.0867019748196938	0.0905999197839011	0.239995554172501	0.361264920588384	0.717901414713345	0.87676895116348			
10538	Ptp36E	629.164755882426	0.0903459190065385	0.0948001917881723	0.250296937465354	0.360954951832139	0.718133123176461	0.876968715749222			
10539	MED1	2233.30153165934	0.0308479262692805	0.0310107980985556	0.0854892518223882	0.360839820348059	0.718219193097418	0.876990608649314			
10540	CG10591	17.9346676495354	-0.213252970529233	-0.426480662232776	0.591420538082447	-0.360577553191946	0.718415271958461	0.877049994737043			
10541	CG30432	2092.82738097942	-0.135341815238473	-0.152695862893087	0.375426682500518	-0.360501321688253	0.718472268415901	0.877049994737043			
10542	CG11964	2064.7170413457	0.0328409744938172	0.0330380255762806	0.0910676599717931	0.360621701534763	0.718382264023276	0.877049994737043			
10543	CG3198	1785.52853577973	-0.0551094692415945	-0.0560632530292771	0.152981612437266	-0.36023590262649	0.718670728068613	0.877209054461594			
10544	MP1	11107.5954420414	0.0537099532897635	0.0545938064251726	0.149267364721035	0.359823819427253	0.718978889310818	0.877409740026702			
10545	RpL23A	129584.177018693	0.0525469774770471	0.0533748443355079	0.146149056576387	0.359543733692066	0.719188367199047	0.877409740026702			
10546	Su(var)205	18515.6240109451	-0.0510456740898597	-0.0518033470376503	0.1420137584101	-0.359441751710089	0.719264645406535	0.877409740026702			
10547	Gprk2	2837.71483797269	0.0501697024005093	0.0508876720797181	0.139492252402162	0.359659418616798	0.719101843156	0.877409740026702			
10548	Cpr67Fb	420.990437907567	-0.050535662304177	-0.0512690661147432	0.140471887086948	-0.359756413558371	0.719029300657018	0.877409740026702			
10549	Rtc1	1118.85596789681	-0.0518255855629913	-0.0526193882785275	0.144209140997963	-0.359377950692622	0.719312367289956	0.877409740026702			
10550	esn	3303.16866351562	0.0866547640709558	0.0905861561460406	0.241001892156216	0.359560513387117	0.719175816965056	0.877409740026702			
10551	CG43915	822.27697563129	-0.153918803657964	-0.182248857290351	0.428583042947631	-0.359134142590825	0.719494740946341	0.877549025396077			
10552	phyl	634.815757921337	0.0737073940262624	0.0760729521610492	0.205312820390667	0.359000445690691	0.719594755857298	0.877587843066751			
10553	CG18107	123.269304815981	-0.175097601433427	-0.813842579446329	0.488284270222042	-0.358597669660347	0.719896090347553	0.877622684737426			
10554	Upf1	2149.16995662748	0.0223098034183947	0.0223718585276158	0.0622017089071416	0.3586686573467	0.719842978171587	0.877622684737426			
10555	Cyp4e2	6938.87147737437	-0.055682431347201	-0.0566752063189115	0.155185339758336	-0.358812446033325	0.71973540126276	0.877622684737426			
10556	imd	2413.95360455479	0.0256420091816666	0.0257363725187765	0.0714765810841862	0.358747002063026	0.719784363119607	0.877622684737426			
10557	CG31109	1972.87146515344	-0.044864654695236	-0.0453785612688482	0.125168128116739	-0.358435133370315	0.720017703234419	0.877667810210038			
10558	CG11726	2511.46464852704	-0.1539788937628	-0.182528978864938	0.429669472183917	-0.358365915502814	0.720069495571701	0.877667810210038			
10559	pdm3	2406.71398799416	-0.0593338093271839	-0.0605475973420139	0.165805212824803	-0.357852496410223	0.720453702004041	0.877886682900209			
10560	CG4705	1812.52944070065	-0.0764192854795014	-0.0790858113514027	0.213518062951773	-0.357905483138268	0.720414047226663	0.877886682900209			
10561	CG15141	2588.19555413076	0.0281637948373141	0.0282895103038972	0.0786686393755831	0.358005363520441	0.720339299717	0.877886682900209			
10562	Sas	176.54473321811	0.0768411221130598	0.0795592766179817	0.214791938944762	0.357746768759423	0.720532829847337	0.877899982972188			
10563	His4:CG33903	115.304352051999	0.137897813780677	0.157134734132773	0.387669146987664	0.355710055474352	0.722057713769147	0.878003427953794			
10564	CG10333	1510.29794199343	0.0366624889082294	0.0369440361639796	0.102859529591518	0.356432593594642	0.721516623882278	0.878003427953794			
10565	Hr39	5232.13356153108	-0.0402596738888363	-0.0406333873653112	0.112929432585	-0.35650293255953	0.721463956310745	0.878003427953794			
10566	CG43320	455.499677477699	0.0712701221699802	0.0734330628025135	0.200004155413016	0.356343207083896	0.721583555553306	0.878003427953794			
10567	Ubx	1377.10365419379	-0.0626900718630634	-0.0641400290558739	0.175834357859092	-0.356529137003481	0.721444335597261	0.878003427953794			
10568	His4:CG31611	115.304352051999	0.137897813780677	0.157134734132773	0.387669146987664	0.355710055474352	0.722057713769147	0.878003427953794			
10569	vg	972.699886194845	-0.079997887913472	-0.0831148574960309	0.22474286452665	-0.355952960206156	0.721875793241487	0.878003427953794			
10570	Gmer	1255.07254430045	0.0361476271950649	0.036418371105427	0.101604998213549	0.355766230309765	0.722015640915667	0.878003427953794			
10571	Rab39	3285.61664432828	-0.0254517098768728	-0.0255456994976152	0.0716232261011519	-0.355355535660009	0.722323255258335	0.878003427953794			
