"","GeneID","G3R3","G1R2","G1R3","G1R4","G3R1","G3R2","G1R1","G3R4","external_gene_id","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"12022","FBgn0262029",6176.47670854519,6248.30797483224,5949.08177155312,5110.12235912079,6626.26193181331,6823.74469927059,7766.12738095533,4733.85032966658,"d","dachs [Source:FlyBase gene name;Acc:FBgn0262029]",6179.24664446964,-0.0415781363918043,0.184549008667622,-0.225295907531466,0.821749083157554,0.924219123184965
"12400","FBgn0263986",290.330516677515,330.794467673098,295.638271997003,209.833958207539,280.913766520818,366.696035272385,333.216931881514,185.392651470955,"cd","cardinal [Source:FlyBase gene name;Acc:FBgn0263986]",286.602074962603,-0.0583850257917188,0.259841732336724,-0.224694567984402,0.822216890687113,0.924219123184965
"2571","FBgn0028562",17.3995521623675,19.056875543576,22.0823962618034,17.966724227533,20.6061100844295,16.0899143890833,14.9252847664896,23.4991224431785,"sut2","sugar transporter 2 [Source:FlyBase gene name;Acc:FBgn0028562]",18.9532474848076,0.070060276651367,0.312392735585677,0.224269865046693,0.82254732320676,0.924511340741257
"746","FBgn0004400",10.2358318243138,19.056117774919,15.458594541092,20.8041836754959,20.6064902870802,23.5991946992965,17.2205666476866,22.5172890834752,"rhi","rhino [Source:FlyBase gene name;Acc:FBgn0004400]",18.6872835666699,0.0794722492488173,0.354658938400366,0.224080773509514,0.822694452622781,0.924518305645472
"1315","FBgn0013983",605.42728962594,622.763824755995,656.726582704558,668.226502214639,644.190899374907,664.58463904545,626.296768182324,689.942591334345,"imd","immune deficiency [Source:FlyBase gene name;Acc:FBgn0013983]",647.26988715477,0.0169518647962569,0.0756245573126443,0.22415820202656,0.822634205848939,0.924518305645472
"245","FBgn0001128",2730.20232057844,1528.85974759781,2047.06918882808,1772.86449819082,1823.41916368249,1845.75061660754,1905.5809266216,1162.03046515794,"Gpdh","Glycerol 3 phosphate dehydrogenase [Source:FlyBase gene name;Acc:FBgn0001128]",1851.97211590809,0.0598367899039686,0.268101372350489,0.223187182442856,0.823389827288987,0.924824461435794
"360","FBgn0002441",1649.53057808887,1640.61951905885,1634.83458809574,1530.71041178525,1750.66013338913,1509.1958199901,1594.66028448284,1561.7881160752,"l(3)mbt","lethal (3) malignant brain tumor [Source:FlyBase gene name;Acc:FBgn0002441]",1608.99993137075,0.0161569723718715,0.07230767308532,0.223447549650879,0.823187200401571,0.924824461435794
"2727","FBgn0029113",3981.69812190436,3145.91754378602,3411.45539129178,2915.23692637673,3058.37778086455,4369.6080194453,4132.40505883568,2643.62583976808,"Uba2","Ubiquitin activating enzyme 2 [Source:FlyBase gene name;Acc:FBgn0029113]",3457.29058528406,0.0468228481508935,0.20953375108327,0.223462081449045,0.823175891594088,0.924824461435794
"5074","FBgn0033391",1091.35923013517,1027.40579887828,1393.7786051107,1239.08229837372,1111.51619278107,1885.54888027538,1674.23570629341,1452.95145135385,"CG8026","",1359.4847704002,0.0551221981183402,0.246505334289674,0.2236146259357,0.823057181988934,0.924824461435794
"11939","FBgn0261791",680.934435709221,591.008218050505,604.366165680774,548.407003679317,542.229996321322,614.36480233777,643.980659581489,503.439821652372,"SmG","Small ribonucleoprotein particle protein SmG [Source:FlyBase gene name;Acc:FBgn0261791]",591.091387876596,-0.0286355130560973,0.12826516730196,-0.223252451608191,0.823339031430342,0.924824461435794
"12698","FBgn0266438",305.563724824848,323.387284180824,286.741256426692,282.579185944651,323.961836609986,262.660765067077,296.514848275016,276.758353135929,"CG45068","",294.770906808128,-0.0252596691426461,0.113125366944153,-0.223289168689425,0.823310456613628,0.924824461435794
"9163","FBgn0039942",419.230157248328,323.620002241457,451.999334798108,342.221932069389,416.101079431444,481.394600488679,499.714075041448,348.314705609881,"CG17163","",410.324485866092,0.043534147333965,0.195272838479165,0.222940106125461,0.823582121628499,0.924961259695764
"3305","FBgn0030529",3463.52774471398,2724.68056428524,3202.99105785485,2744.30508904296,2824.69892893868,3937.11436025472,4059.76534210586,2885.06398887237,"Clic","Chloride intracellular channel [Source:FlyBase gene name;Acc:FBgn0030529]",3230.26838450858,0.0424207492702399,0.190837561421896,0.222287210935681,0.824090307271952,0.925373573383089
"11435","FBgn0259196",84.3169067302413,132.257445278586,67.5892682864288,103.249652945857,90.0144948055556,25.7861899739946,65.2357975052636,140.970668082468,"CG42300","",88.6775529510493,-0.112043737190187,0.504048477835529,-0.222287621363965,0.82408998778897,0.925373573383089
"3967","FBgn0031550",34.8085816215686,33.9662526814196,24.2956501476529,35.9371031082046,31.8478502028119,19.3097574400279,12.6267509087389,28.3829184256916,"Che-13","Che-13 ortholog (C. elegans) [Source:FlyBase gene name;Acc:FBgn0031550]",27.6468580670145,0.0866018839225655,0.389898554968534,0.222113887879257,0.824225226911066,0.925445868812425
"10683","FBgn0053290",2.05884292955911,6.60906257579622,2.21798542597259,8.5287298320391,4.68948171910468,7.52398023732458,5.71802592054094,11.6462751085187,"CG33290","",6.124047968607,0.154031925980998,0.693892352532985,0.221982452204177,0.824327543674074,0.925481548263209
"379","FBgn0002566",1917.92584749448,1837.95287304592,1973.92927000715,1757.34411967613,2017.69901973288,2013.24982040626,2106.73621152876,1824.61977265443,"lt","light [Source:FlyBase gene name;Acc:FBgn0002566]",1931.18211681825,0.0189738198280133,0.0855770881852943,0.221716118535496,0.824534881611086,0.925635119939886
"3001","FBgn0029995",8.19923537231525,9.93579740649221,5.52635704849885,16.0836886743143,7.49551257941425,13.9513855434507,11.4703048784014,10.7478566160973,"CG2256","",10.426267264873,-0.105161042556897,0.474628897791258,-0.221564769962968,0.824652710326663,0.925688189552174
"6825","FBgn0036290",1803.84098532913,1746.64874798359,1931.80361952781,1863.84565830091,1884.36106634188,2108.94645874076,2002.75397722427,1843.65648601596,"CG10638","",1898.23212493304,0.018669198380517,0.0844521749996336,0.221062375014,0.825043865893485,0.925855151967825
"8809","FBgn0039359",15161.7264514788,14974.2041537914,16180.7070024675,16809.8371620417,15537.1793844604,20256.1998240101,17747.4033998993,16044.9840762496,"RpL27","Ribosomal protein L27 [Source:FlyBase gene name;Acc:FBgn0039359]",16589.0301817998,0.0280112643362941,0.126752307688539,0.22099214481463,0.825098549312157,0.925855151967825
"8952","FBgn0039627",166.067324532044,185.449584981972,153.655763124257,131.517486321116,165.845877002168,162.062036108654,168.590842381686,129.912058294934,"CG11837","",157.887621593354,-0.0366923753756416,0.16603499579294,-0.220991816817945,0.825098804702573,0.925855151967825
"9696","FBgn0050001",82.9619532912125,72.0590031038035,70.7012663483476,56.7518923934692,49.6501988897724,97.6363778724294,80.3286078728491,61.618865220532,"CG30001","",71.463520624052,0.0590083391587431,0.266835463364444,0.221141292145825,0.824982419571872,0.925855151967825
"10722","FBgn0053508",3.07112880392198,4.97084926121016,1.10428869313501,4.72844165227424,5.62011546198726,22.5274882743861,19.5150047440777,3.91530871629784,"ppk13","pickpocket 13 [Source:FlyBase gene name;Acc:FBgn0053508]",8.18157820091128,0.218061527873934,0.987058563754948,0.2209205571799,0.825154290545715,0.925855151967825
"10362","FBgn0052243",1442.02810908216,1275.19294517341,1512.57439979941,1424.06693940106,1345.93434286675,2020.84974710502,1667.10839069345,1243.61125010281,"CG32243","",1491.42076552801,0.0420572111509247,0.190564421423276,0.220698128416682,0.825327488839939,0.925970297039508
"1398","FBgn0015033",323.450236583868,509.545658694488,530.006410585299,435.941180929991,603.2072695163,548.143702772096,517.767265670334,453.287223274659,"Cyp4d8","Cytochrome P450-4d8 [Source:FlyBase gene name;Acc:FBgn0015033]",490.168618503379,-0.0475008312617218,0.215464569024156,-0.220457736865296,0.825514683753203,0.926101124484141
"3498","FBgn0030808",3406.09545783066,2829.20432296211,3495.48082054011,3224.67521022401,3356.58362189577,4286.87280376945,4650.40594710479,3560.60187317571,"RhoGAP15B","Rho GTPase activating protein at 15B [Source:FlyBase gene name;Acc:FBgn0030808]",3601.24000718783,0.0413082069256851,0.187458618789125,0.220359070137785,0.825591519232011,0.92610813374863
"526","FBgn0003256",3376.80909290997,3019.51175542731,3774.11960647184,2881.10671501003,3257.07358691382,4142.21842144057,3785.91573056341,3013.2130496759,"rl","rolled [Source:FlyBase gene name;Acc:FBgn0003256]",3406.24599480161,0.0349423782943555,0.158641551324265,0.220259938223453,0.825668718651646,0.926115550030743
"11338","FBgn0243512",1449.26552115125,1014.70658701469,1507.37730441491,1823.66703541892,1353.17746739895,2667.1950394974,3580.58454565456,1959.2412188585,"puc","puckered [Source:FlyBase gene name;Acc:FBgn0243512]",1919.40183992615,-0.0933622088726192,0.424414567348339,-0.219978803875485,0.825887662443176,0.926223521188825
"11580","FBgn0260027",53.5299161685368,61.1338288261151,64.3215773532051,62.5440187682868,61.9011586921818,76.3146566928636,59.4674695736258,63.0839901711432,"CG42495","",62.7870770307448,0.0403166217726124,0.183294832380997,0.219955037732924,0.825906171828358,0.926223521188825
"4001","FBgn0031613",106.463698441122,127.782813742745,91.2282373682751,128.124704185708,116.412735365904,32.2931774651796,68.4238880017293,133.086695995028,"HP6","Heterochromatin protein 6 [Source:FlyBase gene name;Acc:FBgn0031613]",100.476993820711,-0.0986899648308044,0.44901541786004,-0.219791928974623,0.826033205690138,0.926247034633733
"7405","FBgn0037164",636.392849503749,727.654013335332,927.093619426572,1023.98017267616,931.278211036214,1386.54636259067,1260.68675848988,1162.02784464798,"CG11438","",1006.95747896332,0.0633811025172395,0.288427841964028,0.219746825014016,0.8260683347751,0.926247034633733
"6726","FBgn0036134",2883.33377756315,2756.03344075044,2632.49857122026,2520.97006481815,2679.6735562193,2943.79676280179,3049.97231536774,2251.07948009744,"fd68A","forkhead domain 68A [Source:FlyBase gene name;Acc:FBgn0036134]",2714.66974610478,-0.0267458936256169,0.121895673910302,-0.219416266120307,0.826325800204067,0.92637738175488
"269","FBgn0001206",710.967544327362,603.790416685046,588.726929221296,490.416563361964,578.577049552725,643.15093058097,647.238439816979,459.610326221002,"Hmr","Hybrid male rescue [Source:FlyBase gene name;Acc:FBgn0001206]",590.309774970918,0.0380656108183968,0.173775959922217,0.219049924025366,0.826611158237509,0.926618113130222
"6101","FBgn0035086",652.185735372398,629.771199392458,556.014298941253,584.12973112796,602.725902027674,562.549822425339,565.064340649573,553.300948469151,"CG12851","",588.217747300726,0.0203466142474296,0.0929622826452123,0.218869563746426,0.826751656252637,0.926640023162419
"11399","FBgn0259108",5012.32005420121,6357.32564090125,5961.77548193395,4874.42981068089,8238.57288897254,7350.57442082406,6807.03981057543,4318.20194769004,"futsch","futsch [Source:FlyBase gene name;Acc:FBgn0259108]",6115.03000697242,0.0542441807107205,0.247970181728759,0.218752836863488,0.826842587741039,0.926640023162419
"12736","FBgn0266598",207.223748552308,144.381944784441,164.194331856083,135.678537114649,103.212407320157,162.18770278851,173.764699436166,122.146918390748,"Kmn2","kinetochore Mis12-Ndc80 network component 2 [Source:FlyBase gene name;Acc:FBgn0266598]",151.598786280383,-0.0554128337796959,0.253234738080159,-0.218820033143144,0.826790240837893,0.926640023162419
"1040","FBgn0010412",10882.244410496,12186.5397237082,11870.7163808614,12771.3664914104,11261.7270598702,15031.4779187156,13425.1671541627,12105.2406534679,"RpS19a","Ribosomal protein S19a [Source:FlyBase gene name;Acc:FBgn0010412]",12441.8099740866,-0.0282310224064717,0.129353019259338,-0.218247881403308,0.827235980170339,0.926819820092288
"3657","FBgn0031054",821.991013653764,744.631267340558,806.418212003614,697.247927209456,799.805437760983,837.66043696102,901.463670521112,739.782839768993,"Ssu72","Ssu72 ortholog [Source:FlyBase gene name;Acc:FBgn0031054]",793.625100652438,0.0238893068951884,0.10953697556056,0.218093541226001,0.82735622964336,0.926819820092288
"7346","FBgn0037074",4182.2190147786,3330.83197827602,3777.96969171978,3045.75105959243,3319.04406056694,3513.81511922032,3800.48333488766,3218.01668847,"CG7324","",3523.51636843897,0.0286354983319442,0.131266040972879,0.218148563937116,0.827313359900613,0.926819820092288
"7826","FBgn0037817",105.418093395712,114.34275349811,64.0376954269081,195.740843817227,110.523008385463,143.735254857453,97.5901127880725,139.041982338652,"Cyp12e1","Cyp12e1 [Source:FlyBase gene name;Acc:FBgn0037817]",121.30371806345,0.077422594513688,0.354551567824852,0.218367655200821,0.82714266483604,0.926819820092288
"11553","FBgn0259938",1724.88677135513,1444.56126555813,1867.02709400952,1650.57558642042,1516.6239459879,2153.69928595778,2322.0327964843,2112.60862016348,"cwo","clockwork orange [Source:FlyBase gene name;Acc:FBgn0259938]",1849.00192074208,0.0439845909867751,0.201451046490282,0.218338855782002,0.827165102136707,0.926819820092288
"724","FBgn0004360",597.042778451186,632.533118133864,676.357606908014,590.807463979322,654.495401161594,743.319128201291,796.07997774026,756.988256050866,"Wnt2","Wnt oncogene analog 2 [Source:FlyBase gene name;Acc:FBgn0004360]",680.9529663283,0.0308256790484173,0.141502733786224,0.217845113119775,0.827549793375601,0.926957507819336
"7794","FBgn0037758",3612.66741438104,3902.17026173898,4358.52766793678,4063.87570759201,4139.42627653399,4841.56622818221,4836.11995140991,4240.56440944129,"CG9467","",4249.36473965203,-0.0275454544758853,0.126523098905947,-0.217710874251994,0.827654390475725,0.926995526979811
"1089","FBgn0010770",245.711794681273,277.526750649322,248.481428522853,191.981001214249,291.315320987705,269.265452165998,259.419353138113,198.675272252142,"ppan","peter pan [Source:FlyBase gene name;Acc:FBgn0010770]",247.797046701457,0.0400992358979869,0.184440291766182,0.217410390723202,0.827888534231856,0.927026005748935
"7046","FBgn0036638",7.18930482899371,4.96263275529088,3.3210626105138,3.78733294145127,2.81218416119739,3.22192208683579,4.58162626695019,1.94793740221803,"CG13033","",3.97800038168138,-0.150494892981986,0.691892602973217,-0.217511926468466,0.827809413504862,0.927026005748935
"8230","FBgn0038453",2050.99100876539,2000.3852791255,1916.21869215287,2076.39784476883,2051.53557748344,1824.95831120507,1981.33012296719,1968.94258242976,"CG10326","",1983.84492736226,-0.0141651370050993,0.0651558486647488,-0.217403921449696,0.827893575408557,0.927026005748935
"11877","FBgn0261571",290.090842948095,311.856858928067,239.228832073454,329.77207935611,248.091970808402,66.4575787484448,137.960273182545,339.827297475686,"CG42685","",245.4107166901,-0.109708244703051,0.505716050444515,-0.216936450022933,0.828257870934076,0.927340555271043
"12573","FBgn0265189",469.609878536494,426.79046843432,407.303158301159,406.557750039863,483.263737514781,356.075659526515,413.422029855394,378.164065908236,"CG44254","",417.648343514595,0.0290022875207025,0.133736110676842,0.216862052993176,0.828315851160164,0.927340555271043
"3036","FBgn0030041",1517.97385954573,1241.13323594907,1823.0099705245,1319.17437396894,1544.55011288161,2374.93713928375,2739.21813475868,2020.68194209969,"CG12116","",1822.5848461265,0.0667030591540037,0.308054111662172,0.216530332265631,0.82857438418873,0.927392588342956
"7776","FBgn0037734",1875.97519844124,1988.59433145896,1871.28907138866,2258.59490235086,1809.80408883488,1937.1365437282,1810.33552987269,2479.71701059321,"trbd","trabid [Source:FlyBase gene name;Acc:FBgn0037734]",2003.93083458359,0.0310568369282623,0.143343470952727,0.216660282619391,0.82847310262819,0.927392588342956
"9508","FBgn0041710",2233.91081746493,2118.57778659254,2811.8291154807,2476.98180310473,2513.3221330226,3401.88512635132,3132.81774765226,2693.73793528336,"yellow-f","yellow-f [Source:FlyBase gene name;Acc:FBgn0041710]",2672.88280811905,0.0410543762838244,0.189534993221978,0.216605786540656,0.828515575793017,0.927392588342956
"7536","FBgn0037382",798.601980798928,740.258624983513,697.304668043282,730.704172620034,719.18035557605,631.58619798612,689.301087465483,751.100705721119,"Hpr1","Hpr1 [Source:FlyBase gene name;Acc:FBgn0037382]",719.754724149316,0.0210472662087266,0.0972785496609525,0.216360814198847,0.82870650857683,0.927461348846542
"177","FBgn0000565",3175.11110742094,3127.06457970666,3676.52685334876,2637.57922900201,3207.18727597264,3815.62190157906,3581.92316259983,2477.66282349804,"Eip71CD","Ecdysone-induced protein 28/29kD [Source:FlyBase gene name;Acc:FBgn0000565]",3212.33461664099,-0.0389379786611949,0.18009569311005,-0.216207161808147,0.828826271256181,0.927516263978257
"5064","FBgn0033376",669.237129521537,715.674888880231,701.300669778512,653.944151390209,708.74804588615,749.330981148349,700.01358848314,675.43154112107,"CG8777","",696.71012452615,0.0160922335633092,0.0745474142846596,0.215865750914725,0.829092394489706,0.927548287656582
"5599","FBgn0034255",4.16633350872708,3.28447397954963,4.47749204048347,8.56982630868984,4.70382129107093,3.23914216159214,2.26789892859907,4.76192470929693,"Oxp","Oxpecker [Source:FlyBase gene name;Acc:FBgn0034255]",4.43386411600114,-0.144143775417761,0.667209775968889,-0.216039663400379,0.82895683059498,0.927548287656582
"7708","FBgn0037636",14415.5291945664,12684.0231109774,17454.0594872637,13063.2758045657,14829.6024455738,26927.0676843872,24572.0389021687,14891.0946101636,"CG9821","",17354.5864049583,0.0684032600773674,0.316772448505926,0.215938161288948,0.829035950354064,0.927548287656582
"11895","FBgn0261608",9160.68846460983,10096.1491519753,9713.88322693261,10403.710326708,8859.16215300698,12934.4846029045,10164.3842569585,10296.235198734,"RpL37A","Ribosomal protein L37A [Source:FlyBase gene name;Acc:FBgn0261608]",10203.5871727287,0.0307879290875547,0.142663745057053,0.215807660700637,0.829137676649115,0.927548287656582
"3661","FBgn0031059",434.884374004652,417.213126795996,440.757036068151,419.537030314763,427.672500355778,408.744127697671,425.746945178521,410.970845156872,"CG14229","",423.19074819655,-0.016079465249267,0.0748743562232041,-0.214752634417762,0.829960183482307,0.928151858786897
"7597","FBgn0037469",484.404496469419,484.039642842161,514.474734745042,590.660879556634,457.369518763324,565.835988693014,468.707849920773,514.839318134728,"Dpck","Dephospho-CoA kinase [Source:FlyBase gene name;Acc:FBgn0037469]",510.041553640637,-0.0262185580779793,0.121970826395928,-0.214957616117739,0.829800363512983,0.928151858786897
"8445","FBgn0038811",243.584645785993,279.341458514714,285.821395071096,246.85788955897,276.433729296045,315.452422230456,301.795145928317,256.453903467035,"CG4159","",275.717573731578,-0.0277401010387461,0.129091293848301,-0.214887466162856,0.829855057181922,0.928151858786897
"9014","FBgn0039712",664.162509895508,635.914855191583,635.487682610747,584.728729651003,656.608612717358,789.523820874141,787.888927312888,590.788949807387,"CG15514","",668.138011007577,0.0313677412094481,0.146015266482327,0.214825079357334,0.829903698865071,0.928151858786897
"2236","FBgn0026441",1582.26783690647,1717.04381758304,1501.47586800053,1588.97563680585,1650.72145564043,1441.95697756737,1523.48577243778,1583.96139798859,"ear","ENL/AF9-related [Source:FlyBase gene name;Acc:FBgn0026441]",1573.73609536626,-0.0170823556755353,0.0795857123915067,-0.214640984697127,0.830047237408069,0.928170097570431
"850","FBgn0004861",2664.13137076332,2493.26218969146,2607.18687197391,2130.19999818886,2641.09177790925,2719.55777308554,2952.80616495387,2346.81510070252,"ph-p","polyhomeotic proximal [Source:FlyBase gene name;Acc:FBgn0004861]",2569.38140590859,0.0267347046693187,0.124757491558266,0.214293380985723,0.830318279363735,0.928309682579172
"4014","FBgn0031633",1422.70312749593,1266.85801478159,1298.53108907635,1311.53266179702,1183.28634563801,1248.97010533261,1300.35521249244,1262.98667758195,"Fnta","Farnesyl transferase alpha ortholog [Source:FlyBase gene name;Acc:FBgn0031633]",1286.90290427449,-0.0167419679436052,0.0781475281817858,-0.214235412598851,0.830363481838618,0.928309682579172
"7438","FBgn0037220",1699.16975157327,1670.29932767841,1742.42128511353,1658.66872642553,1715.96380352675,1782.81993472508,1806.99580414903,1730.86037015157,"CG14641","",1725.89987541789,0.0115492936418155,0.053938935331545,0.214117938569343,0.830455087228029,0.928309682579172
"12750","FBgn0266709",584.561315780567,657.795826139317,535.596081846658,769.801677271095,589.180931207658,266.042633413606,353.556462276854,752.672427546466,"Zmynd10","ZMYND10 homolog [Source:FlyBase gene name;Acc:FBgn0266709]",563.650919435278,-0.0798112392623803,0.372687074630548,-0.214150810949102,0.83042945335438,0.928309682579172
"9788","FBgn0050197",6559.32087135884,2487.89174647992,5904.51242850593,2499.64925305621,2167.19186282762,5944.71712240766,4466.78406529432,1891.77096576111,"CG30197","",3990.22978946145,0.108922303332314,0.508993354668276,0.213995531244806,0.830550542016206,0.928337290105012
"948","FBgn0008646",460.22776823624,477.434045431848,393.944553935848,340.32580412071,452.31694470743,475.061410142212,589.277786027755,357.798022305753,"E5","E5 [Source:FlyBase gene name;Acc:FBgn0008646]",443.298291863475,-0.0447158709246936,0.209083293049411,-0.213866303101158,0.830651318479142,0.92837084065477
"891","FBgn0005355",958.022115413646,967.745925330346,939.62324194359,864.301830460831,1019.07163659969,1027.61802156209,1070.01046983613,891.954330176009,"Su(fu)","Suppressor of fused [Source:FlyBase gene name;Acc:FBgn0005355]",967.293446415292,0.0211430489547384,0.099386101531235,0.212736475513063,0.831532514569686,0.928488106287641
"1210","FBgn0011758",142.082308820698,203.123722493962,180.902558387361,90.7355706729731,192.942709596852,150.064914654666,181.601798312906,144.183320603042,"B-H1","BarH1 [Source:FlyBase gene name;Acc:FBgn0011758]",160.704612942807,-0.0599814762961257,0.281616165655421,-0.212990174610635,0.831334626383145,0.928488106287641
"2114","FBgn0025808",287.496675151703,284.250084825633,246.148824874888,251.49894118113,250.061154880568,276.709842120318,308.917176664857,257.659216637803,"Rad17","Rad17 [Source:FlyBase gene name;Acc:FBgn0025808]",270.342739542112,-0.02552578862658,0.119905530943263,-0.212882495292551,0.831418616172705,0.928488106287641
"3237","FBgn0030417",34.7527909975081,47.2598655582187,24.2661189741738,47.2573107134629,41.1992589069359,33.2368038606741,39.070699059973,43.1699042429703,"CG15725","",38.7765940392396,-0.0593209189664067,0.278933291242198,-0.212670630681005,0.831583876035093,0.928488106287641
"4559","FBgn0032479",7870.07503367324,8036.70771803047,8745.27902222497,8044.60176728213,9076.23550924928,9360.02136271284,9818.07374239258,7756.93011217406,"CG16974","",8588.49053346745,-0.0243014327827369,0.114353323643419,-0.212511818707732,0.831707758354303,0.928488106287641
"5513","FBgn0034106",16.3483405729529,19.0732728179194,13.2324340285206,12.2852365901285,17.7890657795463,10.7201737745504,9.19536545745666,12.7618382895382,"CG9068","",13.9257159138266,0.083443478903944,0.393006984874114,0.212320600181374,0.831856925164906,0.928488106287641
"6399","FBgn0035571",564.466538373424,785.823910153009,567.010168961815,787.264639368778,593.991276112976,295.086877331481,341.838714729031,887.475398686629,"CG12493","",602.869690464643,-0.0846432078845306,0.398904122607499,-0.212189353499901,0.831959312310786,0.928488106287641
"6545","FBgn0035812",1047.81259297734,982.108522952429,1110.0000341672,1096.01543330687,1063.47266570447,1346.21446344736,1205.00281558217,1019.76881953859,"CG7457","",1108.79941845955,0.0276982423143387,0.130345253053325,0.212499048991122,0.831717719636975,0.928488106287641
"7115","FBgn0036746",1742.59513703624,1878.64403516784,1863.61144375742,1699.28453500299,2005.79107459423,1946.5170207745,2275.36631133711,1887.33626830043,"Crtc","CREB-regulated transcription coactivator [Source:FlyBase gene name;Acc:FBgn0036746]",1912.39322824634,-0.0248742525991553,0.116958021926258,-0.212676755210844,0.831579098639275,0.928488106287641
"8470","FBgn0038851",4.10328209330531,20.6901746653177,1.10602093716243,32.1780782298381,29.9883079453613,16.1028381538135,22.9266853793134,17.5633764764025,"dmrt93B","doublesex-Mab related 93B [Source:FlyBase gene name;Acc:FBgn0038851]",18.0823454850643,-0.183641976240586,0.861579227147599,-0.213145779812453,0.831213257842524,0.928488106287641
"9499","FBgn0041623",12.2945773045927,4.14065138459407,12.1547150348809,4.72988662780151,8.43179781756359,4.2921922045726,10.3257281670331,2.93279960823475,"Or65c","Odorant receptor 65c [Source:FlyBase gene name;Acc:FBgn0041623]",7.41279351865915,-0.140860650077864,0.663249712517563,-0.212379511697314,0.831810968496451,0.928488106287641
"10048","FBgn0051352",4935.3496590084,5136.30242606481,4688.09226328431,4934.29985255388,5551.62609609354,5630.0551927416,5406.65659114529,4382.56742305782,"Unc-115a","",5083.11868799371,0.0237046357262898,0.111186046142305,0.213197937589675,0.831172576855717,0.928488106287641
"10823","FBgn0053902",15.4601521517148,15.6867622046134,18.8706940463675,3.79223603953577,11.2579628472143,5.37660583933611,4.57062550517821,6.78092738550479,"His2B:CG33902","His2B:CG33902 [Source:FlyBase gene name;Acc:FBgn0053902]",10.2244957524331,-0.145116771684617,0.683733693141699,-0.212241656569267,0.83191850970307,0.928488106287641
"10829","FBgn0053910",15.4601521517148,15.6867622046134,18.8706940463675,3.79223603953577,11.2579628472143,5.37660583933611,4.57062550517821,6.78092738550479,"His2B:CG33910","His2B:CG33910 [Source:FlyBase gene name;Acc:FBgn0053910]",10.2244957524331,-0.145116771684617,0.683733693141699,-0.212241656569267,0.83191850970307,0.928488106287641
"12531","FBgn0264911",32.8006638209144,29.3219036386385,32.5436946217021,42.8443949647011,37.5394008651901,56.7208214198546,55.2905446686396,39.728993578591,"CG44102","",40.8488021972789,0.0655235549988132,0.308311752111414,0.212523702227008,0.831698488392552,0.928488106287641
"11172","FBgn0085427",6253.53834346839,7603.86765366024,6825.94148733239,5404.64667643661,8321.41709271209,9190.77240473437,10034.7993946571,7128.81678297588,"CG34398","",7595.47497949714,0.0487318870564194,0.22993362509121,0.211938932537981,0.832154676683691,0.928627146218425
"1083","FBgn0010660",2716.90022259726,2335.67332472715,2431.87567027679,2162.84497586987,2389.14167189925,2408.5047442746,2639.73749062452,2201.20439131121,"Nup214","Nucleoporin 214kD [Source:FlyBase gene name;Acc:FBgn0010660]",2410.73531144758,0.022100987035709,0.10451317657548,0.211466034808994,0.832523633207331,0.928801876503417
"1863","FBgn0023489",41.9444166629984,53.8689151823946,49.6681481731819,55.7818613531889,49.6366308577722,57.9143036997454,47.0866976221628,51.9303641976493,"Pph13","PvuII-PstI homology 13 [Source:FlyBase gene name;Acc:FBgn0023489]",50.9789172186367,-0.0418627809384664,0.197924521657567,-0.211508814511089,0.832490254809412,0.928801876503417
"7646","FBgn0037544",204.301000025574,217.572432329099,201.417497125042,245.193858444635,203.395974237401,129.932768668958,160.39993450131,324.527105285679,"CG11035","",210.842571327212,0.0639663949842744,0.302368659182992,0.211551009145965,0.832457333199683,0.928801876503417
"1620","FBgn0017581",23100.0155849887,21134.7667215175,23807.1906448199,20498.4468106716,21440.9228317194,28772.0596490461,28528.5433768871,18091.9726942742,"Lk6","Lk6 [Source:FlyBase gene name;Acc:FBgn0017581]",23171.7397892406,-0.0398969400460004,0.189180713707297,-0.210893273760081,0.83297055285675,0.929187158186553
"10133","FBgn0051643",206.97162991264,260.220125561281,189.867971510934,199.061104160772,245.565113123019,192.036043844061,178.026594665688,205.603197790351,"CG31643","",209.668972571093,0.0360538355058109,0.171146703423333,0.210660414630549,0.83315226592276,0.929187158186553
"10539","FBgn0052767",3376.84910882064,3256.19087140507,2981.84465065968,2849.76876374795,3219.26448220688,2711.97716394978,3349.8373718778,2938.24791112917,"CG32767","",3085.49754047462,-0.0223218522407893,0.105939059806222,-0.210704647385197,0.833117747932226,0.929187158186553
"10640","FBgn0053180",2636.02200442624,2660.88386026539,2336.99544244281,2614.60382545152,2663.16413509092,1738.76853252045,2366.78054098017,2696.29738667695,"Ranbp16","Ranbp16 [Source:FlyBase gene name;Acc:FBgn0053180]",2464.1894659818,-0.0358595599417674,0.170109498974163,-0.210802807356536,0.833041147816419,0.929187158186553
"592","FBgn0003464",2483.32406044272,2283.6213160184,2145.09494267547,2141.80619738072,2328.65238262902,2538.05506321198,2746.51907378425,2129.92807785593,"sol","small optic lobes [Source:FlyBase gene name;Acc:FBgn0003464]",2349.62513924981,0.0252111479278042,0.119855384701966,0.210346393618397,0.833397328281397,0.92922350191654
