"","GeneID","G3R3","G1R2","G1R3","G1R4","G3R1","G3R2","G1R1","G3R4","external_gene_id","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"12118","FBgn0262593",524.075002538833,1054.85379403343,1018.8323830055,2243.1701293381,781.466222883953,757.609934480252,1176.78767972604,600.665174641768,"Shab","Shaker cognate b [Source:FlyBase gene name;Acc:FBgn0262593]",1019.68254008099,-1.04425545651842,0.31055373111017,-3.36255968584055,0.000772234300889624,0.0101418558835554
"3280","FBgn0030494",1382.01259415183,512.051414278641,408.4037576017,280.233423023007,429.298748988059,1704.22808411295,606.035652146938,1674.96984775823,"Cpr12A","Cuticular protein 12A [Source:FlyBase gene name;Acc:FBgn0030494]",874.65419025767,1.52256384797609,0.4531780171514,3.35974780406752,0.000780136522998042,0.0101912310149743
"831","FBgn0004783",391.570291966304,12.402279241361,53.1646087267791,18.9414245276276,116.255332780625,114.943028425458,8.01413119648725,26.2697698387017,"Ccp84Aa","Ccp84Aa [Source:FlyBase gene name;Acc:FBgn0004783]",92.6951083379181,2.81329431769556,0.838312075071652,3.35590336982215,0.000791062032426301,0.0103065877511748
"9378","FBgn0040736",261.115145876457,2.77124797680149,11.464726305218,6.48729528300611,2.13229991697281,335.561995130812,12.7254373634793,6.36167599114512,"IM3","Immune induced molecule 3 [Source:FlyBase gene name;Acc:FBgn0040736]",79.8274779804864,4.18685736170228,1.24794413838936,3.35500382822102,0.000793638862183647,0.0103299026506443
"2680","FBgn0028938",623.436574111951,165751.76097932,65247.0742652092,14574.3830427616,3980.66470442255,2914.00717743558,104969.355943972,25811.4047538016,"CG16886","",47984.0109301292,-3.39470341583634,1.01229946249554,-3.35345768876301,0.000798086148566545,0.0103774928336899
"8206","FBgn0038422",404.779506331036,751.85242002997,590.052399164817,1457.54124620827,404.597032668906,277.764880480716,496.393841613023,307.017590530254,"CG14880","",586.249864628374,-1.24148746391367,0.370386770420738,-3.35186773140794,0.000802683583736901,0.0104166257355372
"4634","FBgn0032639",461.016510258712,176.397609110742,274.020001911691,219.46138886843,312.90857637755,657.763265642243,331.585329165292,644.302817432869,"CG18563","",384.681937345941,1.05314433028949,0.315210924971021,3.3410781380319,0.000834537328131731,0.010755530201462
"5454","FBgn0034010",47.764954156794,18.0537595127887,35.4874196211581,17.7164185395049,146.262441816796,167.89832332054,68.5604394923781,156.602110231082,"CG8157","",82.2932333363802,1.90245527747014,0.570142409299684,3.33680716683918,0.00084746724635984,0.010890078621196
"753","FBgn0004425",255.238290205976,56.0808544938651,73.4775484378805,14.461682600118,100.128136226435,299.611353961298,69.4619674003848,123.296876003867,"LysB","Lysozyme B [Source:FlyBase gene name;Acc:FBgn0004425]",123.969588666228,1.86763636265206,0.560382551470636,3.33278821360647,0.000859803648302093,0.0110162342438706
"7340","FBgn0037067",16.4255093604975,5.79102710283673,11.0665369271219,24.6136646463642,46.8649658136726,127.783193867851,1.14574707313759,135.472104191981,"Cpr78Ca","Cuticular protein 78Ca [Source:FlyBase gene name;Acc:FBgn0037067]",46.1453436229328,2.93272164717285,0.880750105681172,3.32979993786624,0.000869084043384262,0.0111242757553186
"6885","FBgn0036380",69.5665464665019,235.365383373745,250.548751732131,923.71078310822,42.1443373734322,166.235667978384,279.074280980117,140.113392892308,"CG8757","",263.344892988105,-2.01496875203074,0.605543736135946,-3.32753628150547,0.000876175790649428,0.0112041192722422
"5436","FBgn0033985",13.3128968479342,31.4764313049621,33.1374751531318,57.6945479334354,14.9882134927802,23.6031553971329,30.9870292545861,14.6745097954777,"CG10257","",27.4842823974301,-1.21142636882886,0.364298197840925,-3.32537019400201,0.00088301206480412,0.0112695703212355
"8798","FBgn0039344",6.13934787368776,3.3146973183497,4.41556845045537,2.83656282110392,10.3023939675129,25.7413840138958,5.74155535350773,84.2403416920239,"CG4582","",17.8414814363171,2.96700090148336,0.89219134252461,3.32552083848709,0.000882535028473669,0.0112695703212355
"11463","FBgn0259236",308.479477570966,136.455184318099,167.141725258122,286.28244766577,292.025664356001,642.46130524598,196.894725429844,811.504440176087,"comm3","comm3 [Source:FlyBase gene name;Acc:FBgn0259236]",355.155621252609,1.38565817667385,0.417847421986159,3.31618218460554,0.000912563173292496,0.0115791381369415
"1392","FBgn0015011",292.972236539346,118.407040457897,152.709519937327,160.142182379861,193.108378066955,625.523125113278,221.149346959492,724.097738523936,"Ahcy89E","Adenosylhomocysteinase 89E [Source:FlyBase gene name;Acc:FBgn0015011]",311.013695997262,1.49349476362007,0.451322451767509,3.30915237602543,0.000935788925790335,0.0118394895914843
"8786","FBgn0039326",1.02367931311993,7.4563859750175,15.4596949951123,106.861600591034,3.74671752033671,3.21817892719883,5.73982265355488,3.91548634972925,"CG10562","",18.4276957906379,-3.5075661668057,1.06405923934462,-3.29640121255477,0.000979320490226733,0.0122904629367082
"12466","FBgn0264489",3466.79955198054,10521.8801794741,9372.1714014577,20043.3390583998,5595.64626870966,5797.26328401074,6495.65537107398,5114.20924448108,"CG43897","",8300.87054494845,-1.21702708439559,0.369216190900408,-3.29624516581361,0.000979864651813779,0.0122904629367082
"2000","FBgn0024989",13068.5135582826,6723.1383129845,9623.63102354276,6781.42525754259,22255.6864379189,21067.9975225037,8246.59342711186,8908.61950056972,"CG3777","",12084.4506300571,1.05752466164932,0.321375492625894,3.29062011856755,0.000999668117776805,0.0124792061895639
"4685","FBgn0032713",1271.6567227883,700.258848836097,921.027749388629,869.735337315801,1082.85060564964,2332.08404568579,927.388080032533,3262.11837878562,"CG17323","",1420.8899710603,1.21752697627072,0.370205926438763,3.28878305105175,0.00100621551504997,0.0125370822008126
"11067","FBgn0085261",76.0505150340607,48.4284883615619,73.4385583731311,76.5832702852002,151.000618626905,349.748662523478,97.6902889539978,504.699705101807,"CG34232","",172.205013407518,1.87054666204084,0.569544682785391,3.28428430389838,0.00102241726620886,0.0127048895963594
"9076","FBgn0039801",220.161004135983,499.417997405378,467.230424681414,740.550336513958,275.053006325805,144.149185897461,293.148333100461,282.025858339624,"Npc2h","Niemann-Pick type C-2h [Source:FlyBase gene name;Acc:FBgn0039801]",365.217018300011,-1.11849146732726,0.341477147964943,-3.27545041884351,0.00105493630089548,0.0130204743817016
"4227","FBgn0031959",1080.61216211513,480.013538601038,657.487773899292,1193.80619542874,2450.5318040142,2925.03959742437,627.346911763743,1282.94172989658,"spz3","spatzle 3 [Source:FlyBase gene name;Acc:FBgn0031959]",1337.22246414289,1.38719054441167,0.423931111355891,3.2722074583649,0.00106711242344232,0.0131336913654439
"21","FBgn0000053",2597.22078287503,997.438200402895,1332.20961041989,1301.28423301564,1263.06983461563,2975.21509580702,1330.93596355018,4435.71544936597,"ade3","adenosine 3 [Source:FlyBase gene name;Acc:FBgn0000053]",2029.13614625653,1.18371724196719,0.362475409640335,3.26564840120253,0.00109213762178649,0.0133914444839615
"9368","FBgn0040697",92.11940281505,179.793386057934,194.331686151518,338.536574256849,150.800852708178,97.61369465912,168.765391143505,71.471586549561,"Teh3","tipE homolog 3 [Source:FlyBase gene name;Acc:FBgn0040697]",161.679071792714,-1.09693230623209,0.336077736483917,-3.26392434592163,0.00109880501744235,0.0134480614075034
"6498","FBgn0035735",676.093414709113,8.24992543935682,1.11132764639475,41.7374935620497,135.143850298545,157.080549601406,20.5468532449274,7.73183512543234,"Cpr65Ea","Cuticular protein 65Ea [Source:FlyBase gene name;Acc:FBgn0035735]",130.961906203403,3.76702450265645,1.15511755001639,3.26116117152145,0.00110956952658239,0.0135671502225172
"49","FBgn0000137",52.1441440173766,24.0409902337362,31.9941176138002,15.1239634257575,45.88410642102,55.7577304359897,37.9141688195022,66.6877208361223,"ase","asense [Source:FlyBase gene name;Acc:FBgn0000137]",41.1933677254131,1.03000422625433,0.315903824882916,3.26049938343127,0.00111216209013052,0.0135861886615572
"11171","FBgn0085426",263.131242796099,754.498824921829,844.332300363473,1019.16319157911,236.476365000843,522.267015785681,562.431898382463,477.652341870658,"Rgk3","Rad, Gem/Kir family member 3 [Source:FlyBase gene name;Acc:FBgn0085426]",584.99414758752,-1.08543322691338,0.33303124967986,-3.25925338224807,0.00111705852275106,0.0136333095985989
"8482","FBgn0038866",451.605447172561,14.0817035959243,64.064820217483,24.5909363590297,107.727280418229,86.9019160170023,20.6582984610749,49.8948532002203,"CG5810","",102.440656930191,2.49932345552724,0.767934154985657,3.25460645199968,0.00113549595884792,0.0138197652876482
"4666","FBgn0032685",1856.89584270404,3146.99262981292,3566.42730465731,3813.67592042773,16908.5358053648,22579.1065764855,3988.39010718924,15293.1647423107,"CG10211","",8894.14861611902,1.96418039885503,0.60370344961203,3.25355172331268,0.00113971974780176,0.0138583161178491
"98","FBgn0000303",114.505448312675,202.730160751555,186.978969694836,411.841028656242,141.429091467362,122.686436619217,185.341423232159,101.42844537474,"Cha","Choline acetyltransferase [Source:FlyBase gene name;Acc:FBgn0000303]",183.367625513598,-1.04071463196125,0.320001408009833,-3.25221891501576,0.00114507791193138,0.0139105761153146
"1050","FBgn0010433",18.4425537866535,11.593604128218,14.3650691638625,6.6219333797062,40.2856094400919,47.2147362418525,21.7982071851558,65.4954503208034,"ato","atonal [Source:FlyBase gene name;Acc:FBgn0010433]",28.227145455793,1.67119342713833,0.513967376357771,3.25155545665415,0.00114775382266719,0.0139301851557757
"5423","FBgn0033968",708.345604550978,597.865447985187,524.520651292915,453.931993261101,789.955943003017,2152.96868438031,642.824994907688,3879.23250242334,"hui","hase und igel [Source:FlyBase gene name;Acc:FBgn0033968]",1218.70572772557,1.76277478349401,0.542341197122993,3.25030588280065,0.00115280939979254,0.0139657057481792
"8028","FBgn0038139",50.158431306733,33.6322943209841,22.9489701708793,34.9244200089159,40.9079793476019,65.0154252273179,26.0260633751677,82.9223879039969,"PK2-R2","Pyrokinin 2 receptor 2 [Source:FlyBase gene name;Acc:FBgn0038139]",44.5669964576996,1.01663937032036,0.312780077272955,3.25033288304089,0.00115269994390168,0.0139657057481792
"7727","FBgn0037664",2995.07708627709,3853.43749205677,3307.19959520486,2303.20773970092,9956.40081702772,9580.97857186821,3820.86215106576,9999.55194656255,"CG8420","",5727.08942497049,1.29210331383468,0.399100231182224,3.23754088041288,0.0012056466461484,0.0144325583918495
"5930","FBgn0034804",1246.16336294049,403.308967451653,653.240137706272,328.666066682137,751.85923034468,1286.65091532033,626.659247179353,784.347699304163,"CG3831","",760.111953366134,1.01686819279326,0.314265490358121,3.23569791781621,0.00121345728753048,0.01451281641969
"12116","FBgn0262587",9.24765774106737,8.26911360226812,2.21481949633532,1.89398951292945,13.1249226664749,27.9278927132584,5.72523741454266,49.6374004819057,"CG43124","",14.7551292035977,2.44822657268018,0.758470074083445,3.22784860778942,0.00124724964252881,0.0148358253036972
"3729","FBgn0031176",13.5339428681182,57.6035985044948,21.2648553682257,94.3085253888173,27.3023918544818,18.3648813632884,56.8450471786554,7.65126262119017,"CG1678","",37.109313143409,-1.78437534224279,0.553607542338759,-3.22317744210014,0.00126776992922445,0.0150254213834009
"7027","FBgn0036605",2599.35337447897,54.4242878712033,121.220564860818,190.72879981801,483.430518233945,314.264532705237,60.4615004274249,60.8029449071987,"CG13041","",485.585815412851,3.01808740146664,0.936785317644947,3.22174925740086,0.00127410584207919,0.0150597014847559
"12107","FBgn0262574",10.6119515834026,5.76383718316246,7.96668106938323,4.76809812308358,17.9155306433457,64.9060758579109,14.4956758259185,76.9501203356998,"CG43114","",25.4222463277383,2.38097980280165,0.7403513903424,3.21601314438065,0.0012998487836076,0.015267695649894
"2653","FBgn0028878",59.318245683782,43.9305632081388,27.5871536369642,21.7430374854898,41.2048562466396,76.138510429113,22.9737928275928,75.4806786782001,"CG15269","",46.04710477449,1.10411583591938,0.343417492803298,3.21508327053042,0.00130406687512479,0.0152898636297027
"12316","FBgn0263354",140.685765918442,250.719512238195,264.353627264916,581.233298920879,170.939656316352,147.915498664377,265.965285590902,194.343375467955,"CG42784","",252.019502547752,-1.05877603132041,0.329578681824246,-3.21251370222126,0.00131578871841267,0.0153860498980163
"30","FBgn0000075",362.961271595231,274.478321417093,306.038548289492,119.42654764249,700.01923987813,1960.98688278223,537.012302962863,1958.56523511529,"amd","alpha methyl dopa-resistant [Source:FlyBase gene name;Acc:FBgn0000075]",777.436043710353,2.01054383574663,0.626519057001054,3.20907051953129,0.00133164826741241,0.0155161858511997
"4346","FBgn0032144",167.960566303528,341.257099186004,278.371436478509,321.585638291517,48.7125985022348,194.195013167659,340.839051239922,123.250978526971,"CG17633","",227.021547712043,-1.26479163657295,0.394250460866604,-3.20809171355896,0.00133618880792643,0.0155483038399357
"9044","FBgn0039754",7372.41195944507,2149.71492445311,1117.68899658654,1404.4421018716,2035.73900988425,13646.3908523912,1369.93623496491,1840.7210257647,"CG9747","",3867.13063817018,2.04273638858852,0.636770043104207,3.2079655924615,0.00133677490331155,0.0155483038399357
"5838","FBgn0034647",154.947166267526,30.2705770724593,54.9588999021165,47.0550289463525,54.2120557562058,462.956920833456,73.3639365422898,146.94245221693,"pirk","poor Imd response upon knock-in [Source:FlyBase gene name;Acc:FBgn0034647]",128.088379692167,1.99563315768922,0.62277729191882,3.20440899754154,0.00135340067388745,0.0156606194089174
"9943","FBgn0051087",6.14580568245444,22.376098490413,19.8878733837741,55.6390992368955,3.74842867507292,10.7324104489546,12.6311019282595,7.83182191578241,"CG31087","",17.3740799702008,-1.97066750701008,0.614966567207326,-3.20451161428048,0.00135291831806075,0.0156606194089174
"827","FBgn0004778",62.8941644449299,3.30185643289032,11.1035772137317,4.74094050660371,32.8386023885457,23.6601450376977,1.14236963703837,6.77710034988598,"Ccp84Af","Ccp84Af [Source:FlyBase gene name;Acc:FBgn0004778]",18.3073445014154,2.64453363081533,0.825913417369099,3.2019501986532,0.00136500594573117,0.0157227492059118
"4423","FBgn0032260",187.321733597961,1038.9557434454,813.804379693317,1097.90667081593,473.952861365503,468.771144434604,464.945162446045,315.226533269538,"CG13144","",607.610528633536,-1.24112238199315,0.387552824811804,-3.20245990361659,0.0013625926768566,0.0157227492059118
"12702","FBgn0266448",177.996983484673,398.642517872953,306.824368086147,989.868745353961,221.020255521644,276.695601281353,457.104746400161,230.279174031579,"CG45078","",382.304049004059,-1.24885002335967,0.390244665323392,-3.20017192887125,0.00137345631411966,0.0157735366060108
"10069","FBgn0051414",206.438166356106,139.402439004629,147.312322437011,250.433325904112,310.098546316551,454.307057007,130.40006913693,545.02313699159,"CG31414","",272.926882894241,1.18266084579135,0.370172371720642,3.19489226139187,0.0013988304912491,0.0160285205634832
"3227","FBgn0030398",15.407185797137,43.0073068394661,34.3202354408616,80.4837971085878,5.62449839498481,23.6282571243419,26.3425706105373,11.6858501756379,"Cpr11B","Cuticular protein 11B [Source:FlyBase gene name;Acc:FBgn0030398]",30.0624626864443,-1.72014179689027,0.53917081630605,-3.19034663017418,0.00142102242720878,0.0162544152092234
"4547","FBgn0032462",1.0254980016169,42.2147074355962,29.8554420051948,63.4023234606349,15.930119431673,12.8808391832539,28.6644812314135,12.6907624296378,"CG16800","",25.8330216473776,-1.94753651028028,0.610918824841536,-3.18788099349443,0.00143319509214555,0.0163508866164779
"6522","FBgn0035779",28.6659597549129,49.7066504455735,48.591388955835,96.4628371565178,8.43031806983352,12.8731825877202,34.4365370672671,25.4466605317897,"CG8562","",38.0766918211812,-1.60734877002526,0.506168588662637,-3.17552057956042,0.00149567912162803,0.0169751817264357
"8631","FBgn0039099",97.7034841478581,54.5507255481034,69.8158709163174,52.1022117636306,111.585462825899,335.244135347729,115.57775732176,557.881073448208,"GILT2","Gamma-interferon-inducible lysosomal thiol reductase 2 [Source:FlyBase gene name;Acc:FBgn0039099]",174.307590164938,1.91829623916409,0.604351954147898,3.17413756338188,0.00150282447011822,0.0170019576773841
"5310","FBgn0033788",277.962339479846,135.028590650673,228.689348964884,139.808552822054,239.161044097054,493.331966052194,212.494652968432,433.744424514662,"CG13323","",270.027614943725,1.01404846191878,0.319536417103197,3.17349888038359,0.00150613482695665,0.0170055842768255
"7938","FBgn0037992",10947.8149728074,2929.26194339679,6828.2508655319,2595.57208748389,11766.8478940968,26416.4750735894,9463.64380854333,15956.8075145809,"CG4702","",10863.0842700038,1.57702155344898,0.496913820779036,3.17363190055089,0.00150544481699148,0.0170055842768255
"12189","FBgn0262867",1772.17742412334,1694.66372258188,1813.96749228384,1303.82629829258,4443.61122531375,7265.69556893431,2393.81382162339,4441.53953152083,"Ptr","Patched-related [Source:FlyBase gene name;Acc:FBgn0262867]",3141.16188558424,1.31455869123869,0.415020458299465,3.16745515781331,0.00153779424206512,0.0172738531300466
"5623","FBgn0034289",404.039149841782,31.4949520676277,12.1397474542665,7.56322580759134,34.6507829001273,66.4907325436089,4.59428378962602,14.7005952939617,"CG10910","",71.9591837123239,3.21217943196687,1.01602088806052,3.16152893086537,0.00156943227316929,0.0175840746575414
"12235","FBgn0263031",20.1714255019147,52.4083638390427,56.4547839011705,227.265756659958,14.7492887232418,26.0845134231271,54.5070112707562,41.368482407452,"CG43326","",61.6262032158329,-1.94252191030848,0.614554503921429,-3.16086188924396,0.00157303065066664,0.0175943411225459
"12399","FBgn0263983",83.8432826275204,122.718125887571,126.441766159645,213.995946555742,99.23123302858,41.35817027411,135.429219807264,62.2103452966631,"CG43732","",110.653511204637,-1.06788098600439,0.33813929891065,-3.15810965908036,0.0015879581205863,0.0177461759302319
"6202","FBgn0035241",210.242849952362,491.653066705948,285.863555487068,198.847950637335,74.0139131725169,108.434806380587,284.628732987797,131.234435611583,"CG12105","",223.1149138669,-1.26940936568287,0.403196465078519,-3.14836432267744,0.00164186922130258,0.0183018897055989
"8790","FBgn0039332",330.524391644682,570.936578299458,667.889704053099,2210.68502732452,238.832115801706,289.597652178277,522.457015843514,438.786898654233,"alrm","astrocytic leucine-rich repeat molecule [Source:FlyBase gene name;Acc:FBgn0039332]",658.713672974936,-1.61400071642579,0.513057959160735,-3.14584480682453,0.00165607856097723,0.0184446101188636
"9061","FBgn0039778",332.468020379455,4.1373880304056,9.95650951930507,4.73261126770837,13.1208250898478,44.0192022264577,28.6523719595063,43.8878161880824,"Jon99Fi","Jonah 99Fi [Source:FlyBase gene name;Acc:FBgn0039778]",60.121843082596,3.20028743046385,1.01815361503868,3.14322650648572,0.00167096483525237,0.0185788632529755
"5373","FBgn0033887",363.648679854452,179.923061680833,231.673968783247,220.031758449864,506.619961828346,1333.03285448226,474.767978225872,1047.28552516135,"St4","Sulfotransferase 4 [Source:FlyBase gene name;Acc:FBgn0033887]",544.622973558278,1.55572353031484,0.495587316211332,3.13915122406288,0.00169437982416589,0.0187755602137301
"3342","FBgn0030590",210.200628039389,403.54804932041,464.740976694091,173.36406167249,2651.34721905872,2565.04898036912,399.915900066015,1021.46472380376,"CG9518","",986.203817377999,2.1613602552017,0.688602096222655,3.13876514035884,0.00169661369004646,0.0187782927656126
"4061","FBgn0031703",20.4561278861366,49.7307862262716,43.0384491321789,124.78968851518,26.2217446720567,30.027266418043,50.5397245280151,29.4046122412251,"CG12512","",46.7760499523884,-1.33987714929737,0.427048581764897,-3.13752862440136,0.00170378636940934,0.0188071514304178
"11293","FBgn0086704",62.7462154029784,128.10801417249,120.924846556101,252.494835411766,95.9423745200057,66.3011449381489,117.024546887001,78.6441318639808,"stops","slow termination of phototransduction [Source:FlyBase gene name;Acc:FBgn0086704]",115.273263719059,-1.02717194303096,0.327393474133065,-3.1374233886332,0.00170439809838161,0.0188071514304178
"12691","FBgn0266430",37.2092308837739,15.664013182069,16.6875746671303,19.9302092236129,28.1641000553797,55.9740304660116,20.5277173351514,29.8980953506435,"CG45060","",28.0068713954715,1.0535093929875,0.336990079148085,3.12623266432883,0.00177061407298277,0.0194234587270351
"10948","FBgn0066365",7879.1583783079,2270.92110517203,4248.06986610625,499.261449294287,20328.4848258063,42429.12535837,9133.73021502905,18205.7289104154,"dyl","dusky-like [Source:FlyBase gene name;Acc:FBgn0066365]",13124.3100135626,2.45958689889429,0.786835797524554,3.12592145226785,0.00177248887740053,0.0194277811791938
"10609","FBgn0053110",86.9436296209373,198.088412527136,638.983780835666,2717.07129668677,204.15783286529,129.763376429867,112.561275751633,137.209199606175,"CG33110","",528.097350540434,-2.71587168636649,0.870067661601806,-3.12144883234315,0.00179963518783233,0.0196999212987272
"1745","FBgn0021742",218.916124055193,363.833567674963,185.41923125701,148.433114613675,1212.80221012163,1156.11627893989,344.551002201628,796.666309860557,"C901","C901 [Source:FlyBase gene name;Acc:FBgn0021742]",553.342229840569,1.69915742047703,0.545143193679669,3.11690110080594,0.00182762872751782,0.0199299720044701
"3343","FBgn0030592",237.106208320861,310.111290634989,448.87942875506,186.184841873629,2095.48036744966,1623.16858790912,265.474116417754,669.265745298121,"CG9514","",729.458823332399,1.9338615929831,0.620510783957254,3.11656403559994,0.00182971937567095,0.0199299720044701
"2959","FBgn0029932",209.840302909326,73.3065649763957,117.119701378036,44.5866386809427,110.419349797422,187.137091812743,81.2615426996324,154.868778267634,"CG4607","",122.317496315266,1.06930228788151,0.344584652225369,3.10316283959785,0.00191464258839426,0.0206749882796154
"334","FBgn0001983",15.3393465705609,9.94706262564305,11.0340001447594,3.78125222431165,14.9832196648213,31.0976937947832,2.29753997365533,50.9820231336174,"wor","worniu [Source:FlyBase gene name;Acc:FBgn0001983]",17.432767266519,2.04391025277611,0.660394985521678,3.09498148469666,0.00196825183489361,0.0211494382258838
"5001","FBgn0033275",2.05427071457083,19.0225602963269,18.82063031244,2.8405939660371,1.8748284016432,4.29603147399692,16.034718102953,2.92150752228627,"CG14756","",8.48314259878178,-2.35461485041496,0.762669266646583,-3.08733412160173,0.00201960452826406,0.0216127336140494
"454","FBgn0002937",48.0660946296248,76.2585501778072,72.8276280946687,276.982780186247,28.093924799547,26.8089119109356,45.9489749618087,28.4297306914151,"ninaB","neither inactivation nor afterpotential B [Source:FlyBase gene name;Acc:FBgn0002937]",75.4270744315068,-1.84648392266827,0.598216356581753,-3.08664900642169,0.00202426463021693,0.0216442279271904
"1140","FBgn0011296",358.825417405412,1518.7367673483,1649.10662755905,3190.34250236073,489.203509144435,1107.17626964822,2311.4841205418,1265.70217345381,"l(2)efl","lethal (2) essential for life [Source:FlyBase gene name;Acc:FBgn0011296]",1486.32217343272,-1.42854678803447,0.462849615929305,-3.08641670830006,0.0020258469431852,0.0216442279271904
"1391","FBgn0015010",790.36823352846,134.66415803417,294.572486660594,180.781411061102,186.173645922532,963.23010019886,301.615693506238,773.52597719779,"Ag5r","Antigen 5-related [Source:FlyBase gene name;Acc:FBgn0015010]",453.116463263718,1.57453234595802,0.510238667015084,3.0858742148436,0.00202954659188968,0.0216445867612375
"6246","FBgn0035312",15.3711716811442,5.79634057894044,8.84112731065493,7.56835832513618,19.6750129342637,52.5831140840066,18.3544317462534,74.2755286737319,"CG15820","",25.3081356667664,2.01208170970633,0.653911256278346,3.07699506681968,0.00209098761365268,0.0222135688187232
"8778","FBgn0039312",3.07237639152145,5.79812750374218,9.94165802565791,14.1874759066877,16.8619590481961,77.2481963040736,5.73812377465608,237.706969248289,"CG10514","",46.3193607753531,3.23076363498276,1.05116527236004,3.07350682136707,0.00211558851060251,0.0224023577555327
"11103","FBgn0085317",32.1388290491512,8.23124606277248,15.6126857629109,19.9542531665563,22.5487620820863,61.42673740427,6.827700989848,30.7137590380244,"CG34288","",24.6817466944524,1.53272394853149,0.498884317644854,3.07230332628456,0.00212413757228111,0.0224566357359615
"7878","FBgn0037895",20.4577039585989,44.755956197614,38.6265056590477,122.902476626974,34.6507930940126,23.5934961534911,58.5770687346457,22.5408696745094,"CG6723","",45.7631087623617,-1.38681134668055,0.451503597918317,-3.07153996795268,0.00212957651726735,0.0224779114292419
"9048","FBgn0039758",339.784967899445,273.43211520218,366.553016691834,203.303634146577,840.156783720183,872.056965482684,167.628478871459,386.787905531334,"CG9737","",431.212983443212,1.27042766499488,0.413582977910988,3.0717600405409,0.00212800718655837,0.0224779114292419
"188","FBgn0000591",62.6894293071586,34.7272038484375,35.4417657155432,20.8352203649237,90.9406050575485,64.4530185961423,58.3905276115818,85.6261732894604,"E(spl)m8-HLH","Enhancer of split m8, helix-loop-helix [Source:FlyBase gene name;Acc:FBgn0000591]",56.6379929738495,1.03428823759242,0.337084130779056,3.06833856343819,0.00215252595876772,0.0227018814943991
"12463","FBgn0264478",9.39627498619223,2.46023577576421,3.3646496157484,2.86004549962273,8.47316610844339,24.8585262398014,4.52728486910079,9.48489342409654,"CG43886","",8.17813456484621,1.99594828973033,0.651998726171564,3.06127636391289,0.00220395564318896,0.0231387881585303
"5286","FBgn0033753",585.127837213598,402.790491970418,622.468799972309,639.108196050106,1023.6186507691,2422.67808941286,679.923812753246,2084.33532269386,"Cyp301a1","Cyp301a1 [Source:FlyBase gene name;Acc:FBgn0033753]",1057.50640010444,1.38357660559127,0.452203580389011,3.05963213383017,0.00221609007485609,0.0232215586473598
"5641","FBgn0034318",211.976770101561,5.78409670827582,12.195157867119,6.63249515409732,9.37810471447614,31.1664081788533,10.2952285066611,14.5667191001735,"CG14500","",37.7493725414021,2.94127383847143,0.965899013439922,3.04511527348648,0.0023259114405037,0.0242382510718098
"5255","FBgn0033708",42.2451617862153,13.7670587241333,23.5241027289095,38.7873042642886,11.9825888023727,202.604620762824,12.3454556778955,317.961696419087,"CG8850","",82.9022486457157,2.69997888253351,0.887429371300077,3.04247185167881,0.0023464376159762,0.0243940265622883
"7380","FBgn0037125",199.586768128716,4.95832757532661,4.43388049971205,3.78970740971773,3.75105693034826,1.07462547322091,1.14407780740293,26.2285175423672,"CG14573","",30.6208701708515,4.00076004382351,1.31926623595996,3.0325645686766,0.00242485214860229,0.025000731971512
"6521","FBgn0035777",117.253647961786,27.9810978390752,35.0135353589975,43.5347491343442,104.453814834476,143.764542499268,38.7742831853506,29.0674354123536,"CG8563","",67.4803882782064,1.44136630173722,0.476610055369221,3.02420455779226,0.00249287821211255,0.0255113956265918
"3870","FBgn0031414",1197.73298683709,2043.19530953632,2219.71206997527,8691.03415634133,1290.90608994168,1181.08138314335,1714.56868408799,1129.11632643683,"eys","eyes shut [Source:FlyBase gene name;Acc:FBgn0031414]",2433.41837578748,-1.61200142775469,0.533237893904336,-3.02304364746419,0.00250246146888418,0.0255635017744112
"3618","FBgn0030999",2497.3126115208,492.168016619136,1314.99277669178,535.216466381603,1103.35989819524,2280.46592957508,982.781921473225,1867.24109960559,"Mur18B","Mucin related 18B [Source:FlyBase gene name;Acc:FBgn0030999]",1384.19234000781,1.22090323461861,0.404190072468751,3.02061658061381,0.00252260575687713,0.0257160742270614
"2858","FBgn0029765",115.678232847476,12.3709287925862,5.55935281736314,14.2320007729635,31.9136196337227,43.0454826629322,15.9740865334197,13.5176655656525,"CG16756","",31.5364212032645,2.08141985233654,0.689492730002715,3.01876983145036,0.00253803274475373,0.0258331959745299
"7371","FBgn0037114",3060.27756915142,1539.54746445031,1390.19963070126,1149.08767696386,600.139728615458,12019.0789932655,2200.76950693986,19039.4440085265,"Cpr78E","Cuticular protein 78E [Source:FlyBase gene name;Acc:FBgn0037114]",5124.81807232677,2.4669993948381,0.819058012851862,3.0119959223014,0.00259536083839262,0.0263248416816738
"2856","FBgn0029762",21.4701891334615,20.7254469825581,30.8898585357046,15.1237185380211,21.5372173628666,169.415120491473,16.0852718097206,228.518703450104,"NAAT1","Nutrient Amino Acid Transporter 1 [Source:FlyBase gene name;Acc:FBgn0029762]",65.4706907879887,2.41306032641799,0.801523344542565,3.01059269558161,0.00260738348712446,0.0263595930484579
"9436","FBgn0040968",559.554819792215,78.6304563806278,168.62973529635,130.375618954865,152.689455866631,258.839155523847,71.6294847292149,233.301997805414,"CG14933","",206.706340543646,1.42304867315949,0.472732140065053,3.01026427558674,0.00261020468651872,0.0263595930484579
